,text,label,label_id
1017,experiencing abdominal fever loss dark urine fatigue pain vomiting yellowish weight high skin,Gastroenterology,3
1018,dealing with appetite yellowish skin of nausea loss history family yellowing eyes fatigue of,Gastroenterology,3
1019,suffering from acidity disturbances headache indigestion hunger visual vision depression stiff blurred excessive neck distorted irritability and,Neurology,5
1020,i feel muscle mood fatigue abnormal diarrhoea heart irritability fast menstruation sweating weakness loss hunger weight swings rate excessive lately,Endocrinology,2
1021,i have abdominal of pain dark failure nausea eyes acute fever bleeding liver pain coma joint appetite loss high vomiting stomach fatigue yellowing urine of,Gastroenterology,3
1022,having headache distorted and hunger visual irritability stiff disturbances excessive neck vision blurred indigestion acidity depression,Neurology,5
1023,having lymph mild of cough blood fatigue fever sputum malaise chills appetite vomiting yellowing loss chest swelled fever phlegm pain eyes of in high breathlessness nodes sweating,Pulmonology,7
1024,feeling rash eruptions skin nodal dischromic patches skin itching,Dermatology,1
1025,having filled scurring blackheads skin pimples rash pus,Dermatology,1
1026,feeling fever sputum fast heart chest fatigue pain malaise chills breathlessness sweating cough rate rusty phlegm high,Pulmonology,7
1027,my main issue is headache chills nausea high sweating vomiting fever diarrhoea pain muscle,Infectious,4
1028,i feel internal vomiting appetite abdominal itching loss indigestion of pain lately,Gastroenterology,3
1029,my main issue is chills appetite malaise fever nausea skin high the pain fatigue rash pain back vomiting joint headache eyes loss behind of pain pain muscle,Infectious,4
1030,my main issue is on blood cramps swollen obesity prominent veins calf swollen bruising fatigue vessels legs,Cardiology,0
1031,i have body headache red malaise nausea pain chills appetite back behind high pain muscle skin pain fatigue rash of eyes fever joint over vomiting loss the pain spots,Infectious,4
1032,i feel swollen vessels on legs blood swollen calf bruising veins cramps fatigue prominent obesity lately,Cardiology,0
1033,my main issue is pain on cough stomach tongue chest pain vomiting ulcers,Gastroenterology,3
1034,dealing with fever red nodes spots high rash over appetite skin of loss lethargy mild fever lymph swelled malaise body itching headache,Infectious,4
1035,suffering from in wasting extra contacts patches muscle high marital fever throat,Infectious,4
1036,my main issue is chills nausea diarrhoea sweating pain high fever headache vomiting muscle,Infectious,4
1037,experiencing pain neck joint pain joints painful pain pain walking swelling joint knee hip,Orthopedics,6
1038,my main issue is skin yellow injections itching lethargy urine appetite yellowish urine yellowing of blood pain eyes transfusion dark loss receiving of abdominal unsterile receiving malaise,Gastroenterology,3
1039,i am having loss eyes of urine joint dark of pain vomiting appetite pain yellowish abdominal nausea yellowing skin fatigue,Gastroenterology,3
1040,i am having swelling joints knee joint joint hip pain painful walking pain pain neck pain,Orthopedics,6
1041,i feel stiffness muscle swelling stiff weakness painful joints walking movement neck lately,Orthopedics,6
1042,i think it's throat muscle in patches marital extra contacts wasting high fever,Infectious,4
1043,dealing with joint skin dusting like small nails in nails pain skin dents peeling silver inflammatory rash,Dermatology,1
1044,feeling yellowish of nausea fatigue of history yellowing family eyes appetite skin loss,Gastroenterology,3
1045,suffering from spotting urination stomach skin itching rash pain,Dermatology,1
1046,feeling joints weakness swelling neck movement painful stiffness muscle stiff walking,Orthopedics,6
1047,suffering from crust blister ooze fever around rash red high nose skin sore yellow,Dermatology,1
1048,suffering from micturition burning skin stomach rash itching pain,Dermatology,1
1049,i think it's urination burning spotting micturition skin itching rash,Dermatology,1
1050,i am having knee joint neck painful pain pain pain pain hip walking joint,Orthopedics,6
1051,i feel yellowish yellowing joint appetite eyes urine pain fatigue vomiting skin of loss nausea dark of pain abdominal lately,Gastroenterology,3
1052,having indigestion distorted vision depression stiff blurred headache acidity disturbances irritability neck excessive and visual hunger,Neurology,5
1053,i feel diarrhoea eyes vomiting dehydration sunken lately,Gastroenterology,3
1054,suffering from pain stomach urination burning spotting micturition itching,Dermatology,1
1055,i have vomiting chest breathlessness sweating pain,Cardiology,0
1056,dealing with acidity cough tongue on chest pain ulcers pain vomiting stomach,Gastroenterology,3
1057,i think it's urine abdominal yellowing injections skin of eyes blood receiving fatigue unsterile loss pain yellow malaise lethargy dark transfusion yellowish urine receiving of itching appetite,Gastroenterology,3
1058,dealing with sputum sweating heart pain fatigue breathlessness chills rate cough rusty malaise fast chest phlegm,Pulmonology,7
1059,experiencing excessive visual headache disturbances and hunger irritability vision acidity indigestion stiff blurred neck distorted,Neurology,5
1060,suffering from peeling dents dusting rash like pain inflammatory in silver joint nails skin skin nails small,Dermatology,1
1061,having sweating breathlessness pain chest,Cardiology,0
1062,suffering from patches rash itching eruptions nodal skin dischromic skin,Dermatology,1
1063,suffering from rash pimples filled skin blackheads pus,Dermatology,1
1064,i am having urine skin of eyes diarrhoea mild pain pain vomiting yellowish dark nausea pain joint abdominal yellowing muscle fever,Gastroenterology,3
1065,i feel cold face menstruation hands brittle and dizziness puffy gain swollen feets depression extremeties weight mood swings enlarged irritability and lethargy nails eyes thyroid abnormal fatigue lately,Endocrinology,2
1066,my main issue is neck weakness in pain pain balance dizziness loss back limbs of,Neurology,5
1067,suffering from mucoid cough history sputum family fever breathlessness high fatigue,Pulmonology,7
1068,i think it's muscle congestion fever runny of malaise nose pain pain lymph fatigue chills high pressure swelled chest eyes sneezing smell of headache cough redness phlegm continuous throat irritation loss sinus nodes,Pulmonology,7
1069,i have foul urine bladder of urine micturition continuous of discomfort smell burning feel,Urology,8
1070,feeling chest pain vomiting sweating,Cardiology,0
1071,i feel consumption swelling abdominal fluid stomach of alcohol history yellowish of vomiting pain overload skin lately,Gastroenterology,3
1072,i have loss internal itching appetite pain vomiting indigestion of abdominal,Gastroenterology,3
1073,i think it's swelling painful pain knee joints neck pain joint walking pain,Orthopedics,6
1074,i have gain menstruation thyroid abnormal brittle enlarged and face and extremeties weight mood dizziness lethargy nails swollen cold eyes puffy swings hands depression irritability fatigue feets,Endocrinology,2
1075,i have of transfusion receiving unsterile yellowish urine dark appetite eyes yellow injections itching loss pain blood skin fatigue abdominal receiving urine of yellowing malaise lethargy,Gastroenterology,3
1076,i think it's rate fast heart breathlessness phlegm rusty cough chest sputum sweating high fatigue pain chills malaise fever,Pulmonology,7
1077,experiencing walking painful pain pain hip joint swelling joint pain pain knee neck joints,Orthopedics,6
1078,feeling swelling neck pain painful knee walking pain joint pain joints,Orthopedics,6
1079,suffering from fatigue tingling excessive blurred and sweating speech irritability anxiety vomiting headache drying nausea lips hunger slurred vision palpitations and distorted,Endocrinology,2
1080,i think it's distention abdominal yellowish overload swelling consumption fluid pain of skin abdomen of stomach of vomiting history alcohol,Gastroenterology,3
1081,suffering from loss of yellowish eyes abdominal diarrhoea mild joint pain urine nausea of vomiting yellowing pain skin pain fever appetite dark muscle,Gastroenterology,3
1082,i think it's transfusion receiving receiving fatigue injections urine unsterile abdominal of skin urine of appetite yellowish malaise yellow dark itching eyes yellowing pain loss lethargy blood,Gastroenterology,3
1083,my main issue is neck joint hip walking pain joint swelling pain knee joints pain pain painful,Orthopedics,6
1084,i have puffy and irritability extremeties cold and hands eyes fatigue thyroid weight brittle depression nails abnormal feets dizziness menstruation enlarged lethargy face gain swollen,Endocrinology,2
1085,i am having depression gain and swings swollen fatigue feets abnormal and nails extremeties face eyes menstruation enlarged thyroid puffy lethargy hands brittle cold mood weight irritability,Endocrinology,2
